revision;possibleRenamings;renamingsDueToIdentation
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_c8657_99a84/rev_c8657-99a84.revisions;3;2
/home/ines/gjcc/fpfnanalysis/samplerpl/java_orientdb/revisions/rev_c8961_77943/rev_c8961-77943.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_c9499_2c06b/rev_c9499-2c06b.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_c9499_501ae/rev_c9499-501ae.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_c9682_4f185/rev_c9682-4f185.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_c9802_d863a/rev_c9802-d863a.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_ca3c7_523e6/rev_ca3c7-523e6.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_ca16e_175d3/rev_ca16e-175d3.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_ca31c_0fb6e/rev_ca31c-0fb6e.revisions;37;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_ca502_c2854/rev_ca502-c2854.revisions;3;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_cae82_2ad01/rev_cae82-2ad01.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_voldemort/revisions/rev_caed9_33d01/rev_caed9-33d01.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_caef3_52678/rev_caef3-52678.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_cb0a0_9a28d/rev_cb0a0-9a28d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_cb0c2_c891d/rev_cb0c2-c891d.revisions;6;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_cb5e7_03b1e/rev_cb5e7-03b1e.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_cb7a2_eb738/rev_cb7a2-eb738.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_cb35f_a98a4/rev_cb35f-a98a4.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_cb42f_9e836/rev_cb42f-9e836.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_orientdb/revisions/rev_cb420_6ee44/rev_cb420-6ee44.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_cb507_bf1e6/rev_cb507-bf1e6.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_cba40_8fb83/rev_cba40-8fb83.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_cbc70_74877/rev_cbc70-74877.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_voldemort/revisions/rev_cbe82_29cae/rev_cbe82-29cae.revisions;7;1
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_cbfd7_06e0f/rev_cbfd7-06e0f.revisions;4;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_cc6ca_24734/rev_cc6ca-24734.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_cc9ac_8e003/rev_cc9ac-8e003.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_cc66c_15221/rev_cc66c-15221.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_cc79f_7036e/rev_cc79f-7036e.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_cc301_f5cc4/rev_cc301-f5cc4.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_ccb00_3db0a/rev_ccb00-3db0a.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_ccb32_f3062/rev_ccb32-f3062.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_ccd43_dc071/rev_ccd43-dc071.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_ccda4_f4739/rev_ccda4-f4739.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_ccdb6_1b41d/rev_ccdb6-1b41d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_cd2c7_f6a26/rev_cd2c7-f6a26.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_cd12e_da012/rev_cd12e-da012.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_infinispan/revisions/rev_cd48c_11015/rev_cd48c-11015.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_roboguice/revisions/rev_cd77e_1f910/rev_cd77e-1f910.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_cd87a_d9512/rev_cd87a-d9512.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_cd338_85abb/rev_cd338-85abb.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_cd606_86f60/rev_cd606-86f60.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_cde74_dcbfc/rev_cde74-dcbfc.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_cdef7_9ad82/rev_cdef7-9ad82.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_ce4b8_ac858/rev_ce4b8-ac858.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_ce06d_7c76c/rev_ce06d-7c76c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_ce8bc_c3ff7/rev_ce8bc-c3ff7.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_rxjava/rev_ce65c_8c4e9/rev_ce65c-8c4e9.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_ce98b_0dbb4/rev_ce98b-0dbb4.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_cea37_ef1a3/rev_cea37-ef1a3.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_cebb5_33003/rev_cebb5-33003.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cloudify/revisions/rev_cee08_a229f/rev_cee08-a229f.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_cef5b_9b46d/rev_cef5b-9b46d.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_cefbb_002b1/rev_cefbb-002b1.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_cefc4_65857/rev_cefc4-65857.revisions;7;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_graylog2server/revisions/rev_cf8f4_41af2/rev_cf8f4-41af2.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_cf590_d46de/rev_cf590-d46de.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_cfc09_80fd2/rev_cfc09-80fd2.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_cfc42_86c56/rev_cfc42-86c56.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_cfe2d_2b81a/rev_cfe2d-2b81a.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_d0d92_eeab3/rev_d0d92-eeab3.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_voldemort/revisions/rev_d1b9b_f70b3/rev_d1b9b-f70b3.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d1c4d_a7d95/rev_d1c4d-a7d95.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d1d37_b86f7/rev_d1d37-b86f7.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_rxjava/rev_d1fa4_5ded8/rev_d1fa4-5ded8.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_kotlin/revisions/rev_d1fb0_4ac2a/rev_d1fb0-4ac2a.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_d2af2_ac4a2/rev_d2af2-ac4a2.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_kotlin/revisions/rev_d2d5f_5855c/rev_d2d5f-5855c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d2ead_0f1fb/rev_d2ead-0f1fb.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d2f43_d2803/rev_d2f43-d2803.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d4ce7_d6663/rev_d4ce7-d6663.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d4df2_209ea/rev_d4df2-209ea.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d6a38_70e9b/rev_d6a38-70e9b.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_d6c3d_be9af/rev_d6c3d-be9af.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d7ae7_55413/rev_d7ae7-55413.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_d7c74_10cb3/rev_d7c74-10cb3.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_d7fc7_a6550/rev_d7fc7-a6550.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_d8a67_89aa8/rev_d8a67-89aa8.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d8c29_67761/rev_d8c29-67761.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d9a32_f72f5/rev_d9a32-f72f5.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_voldemort/revisions/rev_d9c19_1b019/rev_d9c19-1b019.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_d12db_2926c/rev_d12db-2926c.revisions;1;1
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d13f7_1ac72/rev_d13f7-1ac72.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d19f8_88e39/rev_d19f8-88e39.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_d24a8_8c5ca/rev_d24a8-8c5ca.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d24d7_eaf20/rev_d24d7-eaf20.revisions;2;1
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d025b_b2658/rev_d025b-b2658.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_d27ad_b7375/rev_d27ad-b7375.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_graylog2server/revisions/rev_d37e0_a46c9/rev_d37e0-a46c9.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d38ae_6c281/rev_d38ae-6c281.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_orientdb/revisions/rev_d40c2_a919d/rev_d40c2-a919d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_voldemort/revisions/rev_d43d7_1992a/rev_d43d7-1992a.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d48a1_e2c74/rev_d48a1-e2c74.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_d57e6_2a8c5/rev_d57e6-2a8c5.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_d61ae_ffe3f/rev_d61ae-ffe3f.revisions;12;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_d75a0_26923/rev_d75a0-26923.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_d77df_63949/rev_d77df-63949.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d84b6_c656f/rev_d84b6-c656f.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_d89ee_7229c/rev_d89ee-7229c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d90f0_46b65/rev_d90f0-46b65.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d92a7_57677/rev_d92a7-57677.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d97a5_c12d7/rev_d97a5-c12d7.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jedis/revisions/rev_d97f3_f27f8/rev_d97f3-f27f8.revisions;2;1
/home/ines/gjcc/fpfnanalysis/samplerpl/java_dropwizard/rev_d98b0_4f420/rev_d98b0-4f420.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jedis/revisions/rev_d102c_05503/rev_d102c-05503.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d170a_7833d/rev_d170a-7833d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d224c_08721/rev_d224c-08721.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_dropwizard/rev_d288d_8bfc3/rev_d288d-8bfc3.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_d288e_add89/rev_d288e-add89.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_d288e_ae5e4/rev_d288e-ae5e4.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_voldemort/revisions/rev_d366f_af236/rev_d366f-af236.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d401d_c320b/rev_d401d-c320b.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_kotlin/revisions/rev_d445a_2df7f/rev_d445a-2df7f.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_d456e_40daf/rev_d456e-40daf.revisions;398;22
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d0490_68444/rev_d0490-68444.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d685f_e571e/rev_d685f-e571e.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d735c_cb981/rev_d735c-cb981.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_d838a_46408/rev_d838a-46408.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jedis/revisions/rev_d3362_f6254/rev_d3362-f6254.revisions;10;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d3844_4021f/rev_d3844-4021f.revisions;3;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d4744_b8202/rev_d4744-b8202.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_d4755_72e10/rev_d4755-72e10.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_d4934_3c625/rev_d4934-3c625.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_d7277_a0ef8/rev_d7277-a0ef8.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_junit/revisions/rev_d9559_cf2a1/rev_d9559-cf2a1.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_da93a_67f5d/rev_da93a-67f5d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_da444_a03ac/rev_da444-a03ac.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_dab0f_668e7/rev_dab0f-668e7.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_realmjava/revisions/rev_dab0f_b83e0/rev_dab0f-b83e0.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_dac60_94d76/rev_dac60-94d76.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_dacab_615da/rev_dacab-615da.revisions;80;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_dacdd_816c9/rev_dacdd-816c9.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_dad8d_21552/rev_dad8d-21552.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_infinispan/revisions/rev_db40f_24fa0/rev_db40f-24fa0.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_db95b_76a05/rev_db95b-76a05.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_db467_899f7/rev_db467-899f7.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_db988_e7ad4/rev_db988-e7ad4.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_dbb55_3a7d9/rev_dbb55-3a7d9.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_dbc75_3ef3c/rev_dbc75-3ef3c.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_dc3f2_07dc6/rev_dc3f2-07dc6.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_dc09e_54b67/rev_dc09e-54b67.revisions;1;1
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_dc9f2_6a943/rev_dc9f2-6a943.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_dc9f3_0e708/rev_dc9f3-0e708.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_dc62b_aff97/rev_dc62b-aff97.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_dc73f_a39f4/rev_dc73f-a39f4.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_dc95c_56b5c/rev_dc95c-56b5c.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_dc457_5c7b2/rev_dc457-5c7b2.revisions;4;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_dc771_e6008/rev_dc771-e6008.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_dc917_de8c9/rev_dc917-de8c9.revisions;27;2
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_dc999_e8bfc/rev_dc999-e8bfc.revisions;5;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_dce20_530c4/rev_dce20-530c4.revisions;4;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_dce49_8bc5d/rev_dce49-8bc5d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jsoup/revisions/rev_dd4b6_76068/rev_dd4b6-76068.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_dd4fb_c5412/rev_dd4fb-c5412.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jedis/revisions/rev_dd88c_3da2f/rev_dd88c-3da2f.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_dd163_8dd1d/rev_dd163-8dd1d.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_dd972_719bb/rev_dd972-719bb.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_ddab6_0d492/rev_ddab6-0d492.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_dde9a_80027/rev_dde9a-80027.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_de1f7_b9802/rev_de1f7-b9802.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_voldemort/revisions/rev_de9ff_50c3a/rev_de9ff-50c3a.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_de039_08b30/rev_de039-08b30.revisions;2;2
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_deca9_8daee/rev_deca9-8daee.revisions;7;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_deca9_77d23/rev_deca9-77d23.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jedis/revisions/rev_ded77_42f19/rev_ded77-42f19.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_def0c_5ecec/rev_def0c-5ecec.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_def9b_31c6b/rev_def9b-31c6b.revisions;3;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_df23a_4e39d/rev_df23a-4e39d.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_df063_7edd0/rev_df063-7edd0.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_df137_41fde/rev_df137-41fde.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_df201_c4dfe/rev_df201-c4dfe.revisions;3;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_df373_1dce6/rev_df373-1dce6.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_dfe49_cfa09/rev_dfe49-cfa09.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_orientdb/revisions/rev_dfeb9_06e8f/rev_dfeb9-06e8f.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_e0ab5_a848b/rev_e0ab5-a848b.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e1a90_8afe1/rev_e1a90-8afe1.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e1b10_769fe/rev_e1b10-769fe.revisions;7;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jedis/revisions/rev_e1f50_6106f/rev_e1f50-6106f.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_e2aeb_aedb7/rev_e2aeb-aedb7.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e3a4f_bc630/rev_e3a4f-bc630.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e3a88_66a3d/rev_e3a88-66a3d.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_e3b9d_9cc05/rev_e3b9d-9cc05.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e3c5d_f6024/rev_e3c5d-f6024.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_openrefine/revisions/rev_e3fc7_ecca1/rev_e3fc7-ecca1.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_gradle/revisions/rev_e4c44_6d744/rev_e4c44-6d744.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_a41d5/rev_e4d5e-a41d5.revisions;10;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e4d5e_d088f/rev_e4d5e-d088f.revisions;10;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_lucenesolr/revisions/rev_e4e4b_96865/rev_e4e4b-96865.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_kotlin/revisions/rev_e4eb4_3b0c9/rev_e4eb4-3b0c9.revisions;2;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_e5bc9_2a709/rev_e5bc9-2a709.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e5c34_5b0d4/rev_e5c34-5b0d4.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e5c70_bc281/rev_e5c70-bc281.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e6d74_91808/rev_e6d74-91808.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e6e59_51380/rev_e6e59-51380.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_ogplatform/revisions/rev_e7bb0_b47a6/rev_e7bb0-b47a6.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jedis/revisions/rev_e7bc4_db765/rev_e7bc4-db765.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_atmosphere/revisions/rev_e7bf4_6d605/rev_e7bf4-6d605.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_jedis/revisions/rev_e7e4c_333a9/rev_e7e4c-333a9.revisions;1;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_orientdb/revisions/rev_e7e09_feefc/rev_e7e09-feefc.revisions;0;0
/home/ines/gjcc/fpfnanalysis/samplerpl/java_cassandra/revisions/rev_e7ea3_6362b/rev_e7ea3-6362b.revisions;0;0
